2019-06-18 10:21:40,644  INFO OperationsKeyGenerator:51 - Cache key generated: /users/{id}.com.sqlva.springboot.controller.UserController.getUser.DefaultGenericTypeNamingStrategy
2019-06-18 10:21:40,644  INFO CachingAspect:68 - Caching aspect applied for cache operations with key /users/{id}.com.sqlva.springboot.controller.UserController.getUser.DefaultGenericTypeNamingStrategy
2019-06-18 10:21:40,646  INFO ClassOrApiAnnotationResourceGrouping:100 - Group for method getUser was user-controller
2019-06-18 10:21:40,647  INFO ClassOrApiAnnotationResourceGrouping:100 - Group for method getUser was user-controller
2019-06-18 10:21:40,649  INFO ModelContextKeyGenerator:46 - Cache Key Generated: java.util.List<com.sqlva.springboot.po.User>(true)
2019-06-18 10:21:40,649  INFO CachingAspect:79 - Caching aspect applied for cache models with key java.util.List<com.sqlva.springboot.po.User>(true)
2019-06-18 10:21:40,649  INFO ModelContextKeyGenerator:46 - Cache Key Generated: java.util.List<com.sqlva.springboot.po.User>(true)
2019-06-18 10:21:40,650  INFO CachingAspect:79 - Caching aspect applied for cache modelDependencies with key java.util.List<com.sqlva.springboot.po.User>(true)
2019-06-18 10:21:40,650  INFO ModelPropertiesKeyGenerator:48 - Cache key generated: com.sqlva.springboot.po.User(true)
2019-06-18 10:21:40,650  INFO CachingAspect:68 - Caching aspect applied for cache modelProperties with key com.sqlva.springboot.po.User(true)
2019-06-18 10:21:40,650  INFO ModelPropertiesKeyGenerator:48 - Cache key generated: java.util.List<com.sqlva.springboot.po.User>(true)
2019-06-18 10:21:40,650  INFO CachingAspect:68 - Caching aspect applied for cache modelProperties with key java.util.List<com.sqlva.springboot.po.User>(true)
2019-06-18 10:21:40,651  INFO ModelPropertiesKeyGenerator:48 - Cache key generated: com.sqlva.springboot.po.User(true)
2019-06-18 10:21:40,651  INFO CachingAspect:68 - Caching aspect applied for cache modelProperties with key com.sqlva.springboot.po.User(true)
2019-06-18 10:21:40,651  INFO OperationsKeyGenerator:51 - Cache key generated: /users.com.sqlva.springboot.controller.UserController.getUsers.DefaultGenericTypeNamingStrategy
2019-06-18 10:21:40,652  INFO CachingAspect:68 - Caching aspect applied for cache operations with key /users.com.sqlva.springboot.controller.UserController.getUsers.DefaultGenericTypeNamingStrategy
2019-06-18 10:21:40,652  INFO ClassOrApiAnnotationResourceGrouping:100 - Group for method getUsers was user-controller
2019-06-18 10:21:40,653  INFO ClassOrApiAnnotationResourceGrouping:100 - Group for method getUsers was user-controller
2019-06-18 10:21:40,654  INFO ModelContextKeyGenerator:46 - Cache Key Generated: java.lang.String(true)
2019-06-18 10:21:40,654  INFO CachingAspect:79 - Caching aspect applied for cache models with key java.lang.String(true)
2019-06-18 10:21:40,654  INFO ModelContextKeyGenerator:46 - Cache Key Generated: java.lang.String(true)
2019-06-18 10:21:40,655  INFO CachingAspect:79 - Caching aspect applied for cache modelDependencies with key java.lang.String(true)
2019-06-18 10:21:40,655  INFO OperationsKeyGenerator:51 - Cache key generated: /users/{id}.com.sqlva.springboot.controller.UserController.updateUser.DefaultGenericTypeNamingStrategy
2019-06-18 10:21:40,655  INFO CachingAspect:68 - Caching aspect applied for cache operations with key /users/{id}.com.sqlva.springboot.controller.UserController.updateUser.DefaultGenericTypeNamingStrategy
2019-06-18 10:21:40,656  INFO ClassOrApiAnnotationResourceGrouping:100 - Group for method updateUser was user-controller
2019-06-18 10:21:40,657  INFO ClassOrApiAnnotationResourceGrouping:100 - Group for method updateUser was user-controller
2019-06-18 10:21:40,721  INFO TomcatWebServer:204 - Tomcat started on port(s): 8080 (http) with context path ''
2019-06-18 10:21:40,723  INFO DemoApplication:59 - Started DemoApplication in 5.611 seconds (JVM running for 6.167)
2019-06-18 10:21:43,208  INFO DispatcherServlet:524 - Initializing Servlet 'dispatcherServlet'
2019-06-18 10:21:43,220  INFO DispatcherServlet:546 - Completed initialization in 12 ms
2019-06-18 10:21:43,240  INFO WebLogAspect:35 - URL : http://localhost:8080/helloworld
2019-06-18 10:21:43,240  INFO WebLogAspect:36 - HTTP_METHOD : GET
2019-06-18 10:21:43,241  INFO WebLogAspect:37 - IP : 0:0:0:0:0:0:0:1
2019-06-18 10:21:43,241  INFO WebLogAspect:38 - CLASS_METHOD : com.sqlva.springboot.controller.MainController.hello
2019-06-18 10:21:43,241  INFO WebLogAspect:39 - ARGS : [ttttttt]
2019-06-18 10:21:43,243  INFO WebLogAspect:45 - RESPONSE : Hello Worldttttttt
2019-06-18 10:21:43,243  INFO WebLogAspect:46 - SPEND TIME : 3
2019-06-18 12:08:31,840  INFO Version:21 - HV000001: Hibernate Validator 6.0.16.Final
2019-06-18 12:08:32,009  INFO DemoApplication:50 - Starting DemoApplication on WIN10-20170420B with PID 244156 (D:\soft\spring\project\demo\target\classes started by Administrator in D:\soft\spring\project\demo)
2019-06-18 12:08:32,009  INFO DemoApplication:679 - The following profiles are active: dev
2019-06-18 12:08:32,712  INFO RepositoryConfigurationDelegate:244 - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-06-18 12:08:32,713  INFO RepositoryConfigurationDelegate:126 - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-06-18 12:08:32,759  INFO RepositoryConfigurationDelegate:182 - Finished Spring Data repository scanning in 40ms. Found 1 repository interfaces.
2019-06-18 12:08:32,760  INFO RepositoryConfigurationDelegate:244 - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-06-18 12:08:32,760  INFO RepositoryConfigurationDelegate:126 - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-06-18 12:08:32,766  INFO RepositoryConfigurationDelegate:182 - Finished Spring Data repository scanning in 6ms. Found 1 repository interfaces.
2019-06-18 12:08:32,899  INFO RepositoryConfigurationDelegate:244 - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-06-18 12:08:32,899  INFO RepositoryConfigurationDelegate:126 - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-06-18 12:08:32,910  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data MongoDB - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.p.PigRepository.
2019-06-18 12:08:32,913  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data MongoDB - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.repository.PersonRepository.
2019-06-18 12:08:32,913  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data MongoDB - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.s.MessageRepository.
2019-06-18 12:08:32,917  INFO RepositoryConfigurationDelegate:182 - Finished Spring Data repository scanning in 17ms. Found 1 repository interfaces.
2019-06-18 12:08:32,927  INFO RepositoryConfigurationDelegate:244 - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-06-18 12:08:32,929  INFO RepositoryConfigurationDelegate:126 - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-06-18 12:08:32,942  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.p.PigRepository.
2019-06-18 12:08:32,942  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.repository.MongoUserRepository.
2019-06-18 12:08:32,943  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.repository.PersonRepository.
2019-06-18 12:08:32,943  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.s.MessageRepository.
2019-06-18 12:08:32,943  INFO RepositoryConfigurationDelegate:182 - Finished Spring Data repository scanning in 5ms. Found 0 repository interfaces.
2019-06-18 12:08:33,244  INFO PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$565acfcf] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-06-18 12:08:33,335  INFO PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$d5db1d01] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-06-18 12:08:33,583  INFO TomcatWebServer:90 - Tomcat initialized with port(s): 8080 (http)
2019-06-18 12:08:33,714  INFO ContextLoader:296 - Root WebApplicationContext: initialization completed in 1673 ms
2019-06-18 12:08:33,932  INFO HikariDataSource:110 - HikariPool-1 - Starting...
2019-06-18 12:08:34,090  INFO PoolBase:525 - HikariPool-1 - Driver does not support get/set network timeout for connections. (com.mysql.jdbc.JDBC4Connection.getNetworkTimeout()I)
2019-06-18 12:08:34,093  INFO HikariDataSource:123 - HikariPool-1 - Start completed.
2019-06-18 12:08:34,125  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: primaryPersistenceUnit
	...]
2019-06-18 12:08:34,171  INFO Version:46 - HHH000412: Hibernate Core {5.3.10.Final}
2019-06-18 12:08:34,172  INFO Environment:213 - HHH000206: hibernate.properties not found
2019-06-18 12:08:34,264  INFO Version:49 - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-06-18 12:08:34,359  INFO Dialect:157 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2019-06-18 12:08:34,850  INFO SchemaCreatorImpl:489 - HHH000476: Executing import script 'org.hibernate.tool.schema.internal.exec.ScriptSourceInputNonExistentImpl@755a7218'
2019-06-18 12:08:34,862  INFO LocalContainerEntityManagerFactoryBean:415 - Initialized JPA EntityManagerFactory for persistence unit 'primaryPersistenceUnit'
2019-06-18 12:08:34,933  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: SecondPersistenceUnit
	...]
2019-06-18 12:08:34,940  INFO HikariDataSource:110 - HikariPool-2 - Starting...
2019-06-18 12:08:34,958  INFO PoolBase:525 - HikariPool-2 - Driver does not support get/set network timeout for connections. (com.mysql.jdbc.JDBC4Connection.getNetworkTimeout()I)
2019-06-18 12:08:34,959  INFO HikariDataSource:123 - HikariPool-2 - Start completed.
2019-06-18 12:08:34,959  INFO Dialect:157 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2019-06-18 12:08:35,096  INFO SchemaCreatorImpl:489 - HHH000476: Executing import script 'org.hibernate.tool.schema.internal.exec.ScriptSourceInputNonExistentImpl@755a7218'
2019-06-18 12:08:35,104  INFO LocalContainerEntityManagerFactoryBean:415 - Initialized JPA EntityManagerFactory for persistence unit 'SecondPersistenceUnit'
2019-06-18 12:08:35,404  WARN JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration:237 - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2019-06-18 12:08:35,651  WARN AnnotationConfigServletWebServerApplicationContext:557 - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'documentationPluginsBootstrapper' defined in URL [jar:file:/C:/Users/Administrator/.m2/repository/io/springfox/springfox-spring-web/2.2.2/springfox-spring-web-2.2.2.jar!/springfox/documentation/spring/web/plugins/DocumentationPluginsBootstrapper.class]: Unsatisfied dependency expressed through constructor parameter 1; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'webMvcRequestHandlerProvider' defined in URL [jar:file:/C:/Users/Administrator/.m2/repository/io/springfox/springfox-spring-web/2.2.2/springfox-spring-web-2.2.2.jar!/springfox/documentation/spring/web/plugins/WebMvcRequestHandlerProvider.class]: Unsatisfied dependency expressed through constructor parameter 0; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'requestMappingHandlerMapping' defined in class path resource [org/springframework/boot/autoconfigure/web/servlet/WebMvcAutoConfiguration$EnableWebMvcConfiguration.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping]: Factory method 'requestMappingHandlerMapping' threw exception; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'mvcConversionService' defined in class path resource [org/springframework/boot/autoconfigure/web/servlet/WebMvcAutoConfiguration$EnableWebMvcConfiguration.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.springframework.format.support.FormattingConversionService]: Factory method 'mvcConversionService' threw exception; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'mongoUserRepository': Cannot resolve reference to bean 'mongoTemplate' while setting bean property 'mongoOperations'; nested exception is org.springframework.beans.factory.NoSuchBeanDefinitionException: No bean named 'mongoTemplate' available
2019-06-18 12:08:35,651  INFO LocalContainerEntityManagerFactoryBean:597 - Closing JPA EntityManagerFactory for persistence unit 'SecondPersistenceUnit'
2019-06-18 12:08:35,652  INFO HikariDataSource:350 - HikariPool-2 - Shutdown initiated...
2019-06-18 12:08:35,658  INFO HikariDataSource:352 - HikariPool-2 - Shutdown completed.
2019-06-18 12:08:35,659  INFO LocalContainerEntityManagerFactoryBean:597 - Closing JPA EntityManagerFactory for persistence unit 'primaryPersistenceUnit'
2019-06-18 12:08:35,659  INFO HikariDataSource:350 - HikariPool-1 - Shutdown initiated...
2019-06-18 12:08:35,662  INFO HikariDataSource:352 - HikariPool-1 - Shutdown completed.
2019-06-18 12:08:35,670  INFO ConditionEvaluationReportLoggingListener:142 - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2019-06-18 12:08:35,723 ERROR LoggingFailureAnalysisReporter:42 - 

***************************
APPLICATION FAILED TO START
***************************

Description:

Parameter 0 of constructor in springfox.documentation.spring.web.plugins.WebMvcRequestHandlerProvider required a bean named 'mongoTemplate' that could not be found.


Action:

Consider defining a bean named 'mongoTemplate' in your configuration.

2019-06-18 12:09:31,121  INFO Version:21 - HV000001: Hibernate Validator 6.0.16.Final
2019-06-18 12:09:31,278  INFO DemoApplication:50 - Starting DemoApplication on WIN10-20170420B with PID 240868 (D:\soft\spring\project\demo\target\classes started by Administrator in D:\soft\spring\project\demo)
2019-06-18 12:09:31,279  INFO DemoApplication:679 - The following profiles are active: dev
2019-06-18 12:09:31,985  INFO RepositoryConfigurationDelegate:244 - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-06-18 12:09:31,986  INFO RepositoryConfigurationDelegate:126 - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-06-18 12:09:32,032  INFO RepositoryConfigurationDelegate:182 - Finished Spring Data repository scanning in 41ms. Found 1 repository interfaces.
2019-06-18 12:09:32,032  INFO RepositoryConfigurationDelegate:244 - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-06-18 12:09:32,033  INFO RepositoryConfigurationDelegate:126 - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-06-18 12:09:32,039  INFO RepositoryConfigurationDelegate:182 - Finished Spring Data repository scanning in 6ms. Found 1 repository interfaces.
2019-06-18 12:09:32,159  INFO RepositoryConfigurationDelegate:244 - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-06-18 12:09:32,159  INFO RepositoryConfigurationDelegate:126 - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-06-18 12:09:32,170  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data MongoDB - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.p.PigRepository.
2019-06-18 12:09:32,174  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data MongoDB - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.repository.PersonRepository.
2019-06-18 12:09:32,174  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data MongoDB - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.s.MessageRepository.
2019-06-18 12:09:32,177  INFO RepositoryConfigurationDelegate:182 - Finished Spring Data repository scanning in 17ms. Found 1 repository interfaces.
2019-06-18 12:09:32,185  INFO RepositoryConfigurationDelegate:244 - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-06-18 12:09:32,186  INFO RepositoryConfigurationDelegate:126 - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-06-18 12:09:32,199  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.p.PigRepository.
2019-06-18 12:09:32,199  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.repository.MongoUserRepository.
2019-06-18 12:09:32,199  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.repository.PersonRepository.
2019-06-18 12:09:32,200  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.s.MessageRepository.
2019-06-18 12:09:32,200  INFO RepositoryConfigurationDelegate:182 - Finished Spring Data repository scanning in 5ms. Found 0 repository interfaces.
2019-06-18 12:09:32,503  INFO PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$e6f7fef8] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-06-18 12:09:32,592  INFO PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$66784c2a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-06-18 12:09:32,846  INFO TomcatWebServer:90 - Tomcat initialized with port(s): 8080 (http)
2019-06-18 12:09:32,994  INFO ContextLoader:296 - Root WebApplicationContext: initialization completed in 1680 ms
2019-06-18 12:09:33,190  INFO HikariDataSource:110 - HikariPool-1 - Starting...
2019-06-18 12:09:33,323  INFO PoolBase:525 - HikariPool-1 - Driver does not support get/set network timeout for connections. (com.mysql.jdbc.JDBC4Connection.getNetworkTimeout()I)
2019-06-18 12:09:33,326  INFO HikariDataSource:123 - HikariPool-1 - Start completed.
2019-06-18 12:09:33,359  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: primaryPersistenceUnit
	...]
2019-06-18 12:09:33,405  INFO Version:46 - HHH000412: Hibernate Core {5.3.10.Final}
2019-06-18 12:09:33,406  INFO Environment:213 - HHH000206: hibernate.properties not found
2019-06-18 12:09:33,500  INFO Version:49 - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-06-18 12:09:33,594  INFO Dialect:157 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2019-06-18 12:09:34,092  INFO SchemaCreatorImpl:489 - HHH000476: Executing import script 'org.hibernate.tool.schema.internal.exec.ScriptSourceInputNonExistentImpl@36d582cb'
2019-06-18 12:09:34,098  INFO LocalContainerEntityManagerFactoryBean:415 - Initialized JPA EntityManagerFactory for persistence unit 'primaryPersistenceUnit'
2019-06-18 12:09:34,150  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: SecondPersistenceUnit
	...]
2019-06-18 12:09:34,157  INFO HikariDataSource:110 - HikariPool-2 - Starting...
2019-06-18 12:09:34,172  INFO PoolBase:525 - HikariPool-2 - Driver does not support get/set network timeout for connections. (com.mysql.jdbc.JDBC4Connection.getNetworkTimeout()I)
2019-06-18 12:09:34,173  INFO HikariDataSource:123 - HikariPool-2 - Start completed.
2019-06-18 12:09:34,173  INFO Dialect:157 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2019-06-18 12:09:34,270  INFO SchemaCreatorImpl:489 - HHH000476: Executing import script 'org.hibernate.tool.schema.internal.exec.ScriptSourceInputNonExistentImpl@36d582cb'
2019-06-18 12:09:34,273  INFO LocalContainerEntityManagerFactoryBean:415 - Initialized JPA EntityManagerFactory for persistence unit 'SecondPersistenceUnit'
2019-06-18 12:09:34,551  WARN JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration:237 - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2019-06-18 12:09:34,798  WARN AnnotationConfigServletWebServerApplicationContext:557 - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'documentationPluginsBootstrapper' defined in URL [jar:file:/C:/Users/Administrator/.m2/repository/io/springfox/springfox-spring-web/2.2.2/springfox-spring-web-2.2.2.jar!/springfox/documentation/spring/web/plugins/DocumentationPluginsBootstrapper.class]: Unsatisfied dependency expressed through constructor parameter 1; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'webMvcRequestHandlerProvider' defined in URL [jar:file:/C:/Users/Administrator/.m2/repository/io/springfox/springfox-spring-web/2.2.2/springfox-spring-web-2.2.2.jar!/springfox/documentation/spring/web/plugins/WebMvcRequestHandlerProvider.class]: Unsatisfied dependency expressed through constructor parameter 0; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'requestMappingHandlerMapping' defined in class path resource [org/springframework/boot/autoconfigure/web/servlet/WebMvcAutoConfiguration$EnableWebMvcConfiguration.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping]: Factory method 'requestMappingHandlerMapping' threw exception; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'mvcConversionService' defined in class path resource [org/springframework/boot/autoconfigure/web/servlet/WebMvcAutoConfiguration$EnableWebMvcConfiguration.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.springframework.format.support.FormattingConversionService]: Factory method 'mvcConversionService' threw exception; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'mongoUserRepository': Cannot resolve reference to bean 'mongoTemplate' while setting bean property 'mongoOperations'; nested exception is org.springframework.beans.factory.NoSuchBeanDefinitionException: No bean named 'mongoTemplate' available
2019-06-18 12:09:34,799  INFO LocalContainerEntityManagerFactoryBean:597 - Closing JPA EntityManagerFactory for persistence unit 'SecondPersistenceUnit'
2019-06-18 12:09:34,800  INFO HikariDataSource:350 - HikariPool-2 - Shutdown initiated...
2019-06-18 12:09:34,803  INFO HikariDataSource:352 - HikariPool-2 - Shutdown completed.
2019-06-18 12:09:34,804  INFO LocalContainerEntityManagerFactoryBean:597 - Closing JPA EntityManagerFactory for persistence unit 'primaryPersistenceUnit'
2019-06-18 12:09:34,804  INFO HikariDataSource:350 - HikariPool-1 - Shutdown initiated...
2019-06-18 12:09:34,809  INFO HikariDataSource:352 - HikariPool-1 - Shutdown completed.
2019-06-18 12:09:34,818  INFO ConditionEvaluationReportLoggingListener:142 - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2019-06-18 12:09:34,853 ERROR LoggingFailureAnalysisReporter:42 - 

***************************
APPLICATION FAILED TO START
***************************

Description:

Parameter 0 of constructor in springfox.documentation.spring.web.plugins.WebMvcRequestHandlerProvider required a bean named 'mongoTemplate' that could not be found.


Action:

Consider defining a bean named 'mongoTemplate' in your configuration.

2019-06-18 12:10:56,234  INFO Version:21 - HV000001: Hibernate Validator 6.0.16.Final
2019-06-18 12:10:56,402  INFO DemoApplication:50 - Starting DemoApplication on WIN10-20170420B with PID 237976 (D:\soft\spring\project\demo\target\classes started by Administrator in D:\soft\spring\project\demo)
2019-06-18 12:10:56,403  INFO DemoApplication:679 - The following profiles are active: dev
2019-06-18 12:10:57,122  INFO RepositoryConfigurationDelegate:244 - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-06-18 12:10:57,123  INFO RepositoryConfigurationDelegate:126 - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-06-18 12:10:57,178  INFO RepositoryConfigurationDelegate:182 - Finished Spring Data repository scanning in 47ms. Found 1 repository interfaces.
2019-06-18 12:10:57,179  INFO RepositoryConfigurationDelegate:244 - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-06-18 12:10:57,179  INFO RepositoryConfigurationDelegate:126 - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-06-18 12:10:57,184  INFO RepositoryConfigurationDelegate:182 - Finished Spring Data repository scanning in 5ms. Found 1 repository interfaces.
2019-06-18 12:10:57,302  INFO RepositoryConfigurationDelegate:244 - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-06-18 12:10:57,303  INFO RepositoryConfigurationDelegate:126 - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-06-18 12:10:57,314  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data MongoDB - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.p.PigRepository.
2019-06-18 12:10:57,317  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data MongoDB - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.repository.PersonRepository.
2019-06-18 12:10:57,317  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data MongoDB - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.s.MessageRepository.
2019-06-18 12:10:57,320  INFO RepositoryConfigurationDelegate:182 - Finished Spring Data repository scanning in 16ms. Found 1 repository interfaces.
2019-06-18 12:10:57,328  INFO RepositoryConfigurationDelegate:244 - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-06-18 12:10:57,330  INFO RepositoryConfigurationDelegate:126 - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-06-18 12:10:57,342  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.p.PigRepository.
2019-06-18 12:10:57,342  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.repository.MongoUserRepository.
2019-06-18 12:10:57,343  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.repository.PersonRepository.
2019-06-18 12:10:57,343  INFO RepositoryConfigurationExtensionSupport:363 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.sqlva.springboot.s.MessageRepository.
2019-06-18 12:10:57,343  INFO RepositoryConfigurationDelegate:182 - Finished Spring Data repository scanning in 5ms. Found 0 repository interfaces.
2019-06-18 12:10:57,631  INFO PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$4dea40e7] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-06-18 12:10:57,720  INFO PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$cd6a8e19] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-06-18 12:10:57,985  INFO TomcatWebServer:90 - Tomcat initialized with port(s): 8080 (http)
2019-06-18 12:10:58,119  INFO ContextLoader:296 - Root WebApplicationContext: initialization completed in 1681 ms
2019-06-18 12:10:58,325  INFO HikariDataSource:110 - HikariPool-1 - Starting...
2019-06-18 12:10:58,469  INFO PoolBase:525 - HikariPool-1 - Driver does not support get/set network timeout for connections. (com.mysql.jdbc.JDBC4Connection.getNetworkTimeout()I)
